dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,32,4,0.18884537785164118,0.19181675300317702,0.6448948762711282,2.423864871368645,-0.5191257570125187,549.4,774,927|389|908|51|654
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,33,4,0.39668264647628704,0.07414515629970835,0.5315847045542509,0.385702002625254,-0.5191257570125187,574.8,971,196|563|260|835|85
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,34,4,0.09283534675724514,0.03473162020687441,0.39931542434708944,1.7751493758995291,-0.5191257570125187,434.6,992,959|783|694|932|935
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,35,4,0.08838100831263528,0.021913475157292105,0.794564135400938,2.1232780224042314,-0.5191257570125187,612.6,911,827|1000|360|233|739
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,36,4,0.06444245796473165,0.03732055517778517,0.5102010342479059,-1.6677969298408104,-0.5191257570125187,425.8,803,718|129|342|581|53
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,37,4,0.2328046454865972,0.15475860213101936,0.6349648153888874,-3.0679795477209573,-0.5191257570125187,460.2,594,261|699|1018|184|739
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,38,4,0.4202247936848257,0.029732780051685184,0.48135030673496604,0.20320284432543234,-0.5191257570125187,509.4,914,802|805|249|213|638
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,39,4,0.17415586540183925,0.4577040504578324,0.5054095842266583,1.124900274058147,-0.5191257570125187,689.4,871,472|67|90|495|501
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,40,4,0.4157637311877028,0.3320338610572359,0.440752749256411,-0.16332907864647916,-0.5191257570125187,808.2,977,11|480|59|147|772
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,41,4,0.0842626123433729,0.20904395419632413,0.6554082831077073,-1.4975666225191275,-0.5191257570125187,537.0,952,843|36|992|949|611
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,42,4,0.07204642811229903,0.15872233570691174,0.6899428672421712,2.187689490039463,-0.5191257570125187,499.2,1009,81|716|969|997|164
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,43,4,0.43894640272442503,0.3296312840392374,0.5330190743092685,-2.489809945376143,-0.5191257570125187,458.2,1017,647|851|1023|436|284
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,44,4,0.1698510903030629,0.03742395596181857,0.7300514655805851,2.948358250684099,-0.5191257570125187,373.4,752,752|223|529|315|212
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,45,4,0.10628224108798065,0.07421615086713321,0.6358471046883489,2.3487181591275412,-0.5191257570125187,324.6,983,998|615|786|11|205
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,46,4,0.43264349943812014,0.10198568273348808,0.6414703405323812,-1.7245403656147045,-0.5191257570125187,324.6,769,658|237|456|700|872
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,47,4,0.08434946547370394,0.0788612726786627,0.5419637800042102,1.7674813440381918,-0.5191257570125187,459.2,791,727|507|148|468|929
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,48,4,0.12275468620169624,0.34610915440365775,0.6418686374978447,1.3273363151974449,-0.5191257570125187,669.8,1023,951|661|109|940|552
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,49,4,0.14432410047498798,0.004838217380457081,0.6550328995669162,-2.742854996800266,-0.5191257570125187,513.2,958,485|595|127|803|987
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,50,4,0.1974531331164491,0.17968695332959986,0.5103895471496904,1.6294567705341247,-0.5191257570125187,732.8,853,317|628|919|838|539
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,51,4,0.2971549712352502,0.36596236357672995,0.43192974014061375,2.816468102669102,-0.5191257570125187,420.8,849,337|884|133|766|805
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,52,4,0.5186278668741876,0.1113497857565919,0.6088322598730909,0.2522782482379893,-0.5191257570125187,579.2,959,734|585|692|473|165
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,53,4,0.31791660488120765,0.14592811612647016,0.35288279160765007,2.899282846771542,-0.5191257570125187,382.8,630,401|700|647|455|1012
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,54,4,0.15487935620616072,0.41966131972015375,0.4889399288433013,-0.779838840297979,-0.5191257570125187,482.0,876,781|988|178|374|990
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,55,4,0.23081331269293187,0.008694465246012306,0.43420785251071936,-1.7751493758995291,-0.5191257570125187,602.0,1010,100|390|733|999|883
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,56,4,0.16919831660374682,0.21116457666113816,0.48777137528145714,2.061933767513535,-0.5191257570125187,639.8,1014,128|232|430|714|789
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,57,4,0.4376450098837545,0.11994985639805274,0.5007176810867527,-3.084849217815899,-0.5191257570125187,639.6,903,541|325|799|673|671
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,58,4,0.10324740546663874,0.1429548332833342,0.656476432655006,1.4668944950737792,-0.5191257570125187,609.2,787,299|171|620|355|84
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,59,4,0.09098073023520467,0.02527242249756452,0.52864873801031,0.7537675319694328,-0.5191257570125187,702.6,979,1009|304|31|150|425
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,60,4,0.09617749584628368,0.46299645895776814,0.6581853415313187,-0.9025273500793718,-0.5191257570125187,390.8,831,283|291|867|701|973
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,61,4,0.16127861310010091,0.4403545019419131,0.459695519477826,-0.6510159050275162,-0.5191257570125187,585.8,893,469|414|524|359|993
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,62,4,0.4367406330184316,0.1668170902954484,0.5690670745290444,0.4117733109538002,-0.5191257570125187,405.2,936,640|819|167|943|704
0_0_0_10_14_32,-22.0,50,0,0,0,10,1,0,5,random_valid,63,4,0.58500261324059,0.2245986973825989,0.6149365571835735,0.1663962913910142,-0.5191257570125187,463.4,620,529|409|52|237|920
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,gt,0,4,0.47565827175770925,0.8963889574221643,0.8963889574221646,-0.5620667354360065,-0.5620667354360065,35.6,119,468|89|713|865|492
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,hard,0,4,0.10044117274849526,0.024339628469875623,0.8361202976223194,-3.0541770903705507,-0.5620667354360065,1.0,1,468|534|786|845|1016
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,0,4,0.7072729392602525,0.2240457118030583,0.7345095685964033,0.1372577703179334,-0.5620667354360065,588.8,811,222|98|658|801|182
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,1,4,0.017707466597236626,0.14291029807484174,0.5889606429057956,-2.391659137551029,-0.5620667354360065,403.8,725,889|422|848|164|898
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,2,4,0.15650381950886338,0.004221122273675309,0.6544274566330737,1.019081434371695,-0.5620667354360065,431.0,973,741|293|882|127|490
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,3,4,0.3438214606479341,0.04358081841244625,0.46266507254643474,0.39337003448659136,-0.5620667354360065,681.0,953,698|463|738|540|296
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,4,4,0.23189363943257754,0.30828062789071325,0.4107265246081713,-1.2261182946277958,-0.5620667354360065,526.2,959,959|239|745|732|370
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,5,4,0.11013770815760904,0.1521107948897507,0.570793718455356,-2.028194427323652,-0.5620667354360065,578.4,977,216|957|352|739|349
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,6,4,0.6033121822963422,0.4141839131553884,0.6411836301524684,-0.16026186590194458,-0.5620667354360065,354.8,960,807|131|720|54|1013
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,7,4,0.003493984826255299,0.17525097647211918,0.3628813448447139,1.1110978167077397,-0.5620667354360065,331.8,703,228|95|113|809|398
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,8,4,0.15559589030424004,0.17164014962416274,0.6050048127359947,-3.0311729947865396,-0.5620667354360065,287.2,855,312|71|280|690|1018
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,9,4,0.21944487284269681,0.35598253855907824,0.4567327642409117,-2.8701443256984613,-0.5620667354360065,712.6,1008,553|876|825|863|722
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,10,4,0.30251230550493086,0.2388574859506465,0.6781396071315495,-2.0864714694698137,-0.5620667354360065,245.2,418,582|629|416|782|268
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,11,4,0.3784627274777296,0.11020610453652419,0.46074252934323034,0.2936856202892093,-0.5620667354360065,660.0,907,679|672|934|312|908
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,12,4,0.3609959127051953,0.33683078965691715,0.4019883449211941,0.6801544261005974,-0.5620667354360065,438.6,626,866|192|368|150|945
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,13,4,0.2438555100994734,0.12598065021330074,0.5078586271250136,-2.161618181710917,-0.5620667354360065,595.0,886,480|689|62|566|162
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,14,4,0.2169313547701667,0.0607867340741482,0.5060871418167395,2.3226468507989955,-0.5620667354360065,711.0,950,913|467|229|515|965
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,15,4,0.17056486947832877,0.23287364935469548,0.4491178932096915,2.910018091377414,-0.5620667354360065,319.2,724,725|876|548|428|798
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,16,4,0.26914852614150764,0.2668314636542406,0.3719443110491367,-2.7781279433624166,-0.5620667354360065,435.2,869,997|283|475|273|285
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,17,4,0.11323528616830957,0.06548995279901415,0.5876356872094441,-3.02503856929747,-0.5620667354360065,393.0,598,67|305|853|335|209
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,18,4,0.3248662199963465,0.00871250946687699,0.7242235611262726,0.634146234932575,-0.5620667354360065,397.4,752,553|130|349|994|875
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,19,4,0.2291344845594217,0.6766040858043175,0.795703142602194,-0.8580527652836167,-0.5620667354360065,308.6,593,184|87|112|425|463
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,20,4,0.037583976940948206,0.42342683324223646,0.6174980638499995,-0.9792076686927422,-0.5620667354360065,574.4,758,691|422|942|941|675
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,21,4,0.6521379382830066,0.3682149785153328,0.6552102844859904,0.05751023896002794,-0.5620667354360065,647.0,829,658|690|708|545|352
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,22,4,0.011333017343986085,0.08060305691583745,0.557728342890701,-2.3502517654998085,-0.5620667354360065,641.8,894,338|709|328|132|478
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,23,4,0.3251140893078078,0.17116291914696247,0.3763487810401395,-1.3380715598033168,-0.5620667354360065,583.0,873,564|780|256|308|485
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,24,4,0.12233273174323818,0.061292462646601764,0.5865261901886989,1.06355601916745,-0.5620667354360065,478.8,878,641|62|878|551|281
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,25,4,0.0587044316152742,0.06319401104440385,0.3935274284960092,-3.075647579582294,-0.5620667354360065,663.4,979,762|1006|141|861|673
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,26,4,0.122052069294064,0.1016545849255361,0.5663840945363423,1.4285543357670942,-0.5620667354360065,614.8,925,146|564|784|852|859
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,27,4,0.17541857796517196,0.03705179879212277,0.44944062901089316,0.5743355864141457,-0.5620667354360065,416.6,623,237|875|321|751|837
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,28,4,0.12051992539117297,0.015506941573034966,0.6981119841539557,1.8502960881406327,-0.5620667354360065,403.6,786,862|189|405|877|882
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,29,4,0.2596827980569373,0.2266870201324654,0.46174809404328193,1.3426723789201187,-0.5620667354360065,502.2,689,214|740|180|723|620
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,30,4,0.08724434406576781,0.009550344162965465,0.8146789396700387,1.5067682607527324,-0.5620667354360065,427.6,532,538|398|896|382|783
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,31,4,0.10062754532936044,0.005330618697154425,0.5322597006073003,-2.3625206164779478,-0.5620667354360065,361.2,851,884|158|401|71|413
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,32,4,0.08227661605298814,0.10632056984492808,0.4880464322124688,-1.275193698540353,-0.5620667354360065,506.4,1001,325|813|494|634|55
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,33,4,0.2863188587626233,0.27851601093181877,0.46374520757984694,-3.1231893771225843,-0.5620667354360065,622.6,915,334|765|284|180|300
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,34,4,0.04567802516541061,0.15369508646313568,0.4155465361251878,1.917774768520399,-0.5620667354360065,344.6,770,256|955|102|243|793
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,35,4,0.21625923022957141,0.2635941308767215,0.5234901801078183,1.8318928116734234,-0.5620667354360065,545.2,743,989|251|750|60|133
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,36,4,0.22235161129549627,0.237410818611433,0.4877994316356631,1.0896273274959958,-0.5620667354360065,362.4,700,783|238|701|205|412
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,37,4,0.6315124355724127,0.3380402161974795,0.6477313948977151,-0.09585039826671338,-0.5620667354360065,626.0,1014,298|739|566|408|376
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,38,4,0.17513499673152755,0.1710013384562478,0.41118911085655324,1.7889518332499357,-0.5620667354360065,382.0,909,347|474|962|91|141
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,39,4,0.48983045989302304,0.3485222212718523,0.4921154703589462,-0.06211105807683026,-0.5620667354360065,605.8,971,624|221|919|373|926
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,40,4,0.06957970509217291,0.07604115689657204,0.512140898367119,0.7783052339257117,-0.5620667354360065,454.4,758,568|606|855|106|394
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,41,4,0.5305071365727453,0.397838511802243,0.5550632068461673,-0.15412744041287496,-0.5620667354360065,783.2,1011,240|280|795|660|932
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,42,4,0.03399551632514084,0.22497390090819835,0.6813960562966191,-2.791930400712823,-0.5620667354360065,561.6,910,43|944|843|185|122
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,43,4,0.001957442850937872,0.11823635559887508,0.4225104801939076,2.9943664418521214,-0.5620667354360065,470.8,824,782|863|940|568|470
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,44,4,0.08030079983262581,0.2117220727956199,0.5664011447724371,2.2689706277696358,-0.5620667354360065,548.2,942,439|4|788|405|107
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,45,4,0.22274905261205508,0.15987184397603027,0.5734012452561835,0.9393339030137895,-0.5620667354360065,593.4,952,893|1003|619|477|63
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,46,4,0.26669385582521793,0.09172446052121525,0.4697650236833721,-2.8701443256984613,-0.5620667354360065,324.0,1001,625|159|938|634|227
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,47,4,0.23331114859393007,0.6854933394099032,0.6918735990286913,-0.6234109903267027,-0.5620667354360065,697.4,1022,172|789|865|482|833
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,48,4,0.085487668043976,0.14101894798809542,0.7161627489798736,-2.4346001159745163,-0.5620667354360065,480.0,870,769|566|795|577|368
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,49,4,0.01727548718561586,0.19310612124662974,0.602602405999019,2.187689490039463,-0.5620667354360065,447.8,908,900|910|99|64|946
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,50,4,0.14261393421963553,0.07349646962691794,0.5472290230252189,2.203025553762137,-0.5620667354360065,730.4,955,61|894|32|163|571
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,51,4,0.21103823376229128,0.31801353369037366,0.3468055910368589,-0.8795232544953606,-0.5620667354360065,305.6,926,732|195|391|102|615
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,52,4,0.13526265600394777,0.19306499202669197,0.44787636370676653,-2.7842623688514863,-0.5620667354360065,587.4,974,79|162|699|700|157
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,53,4,0.28010195822126943,0.36073533424839094,0.3777959734116291,-0.8258470314660014,-0.5620667354360065,404.0,873,698|494|220|121|868
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,54,4,0.5964529187311873,0.391684576291232,0.5970881697368478,-0.028371717886947145,-0.5620667354360065,532.4,941,621|799|46|678|797
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,55,4,0.1508092543416423,0.02301695261083676,0.5322339366941721,2.0189927890900474,-0.5620667354360065,472.6,895,769|726|626|431|223
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,56,4,0.09324530637894093,0.19502181269593583,0.4674795816334741,-2.3318484890325997,-0.5620667354360065,296.6,590,508|612|508|244|853
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,57,4,0.5239450670510122,0.39579467344419395,0.5693568265933538,-0.18326596148595575,-0.5620667354360065,579.8,976,369|439|494|496|595
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,58,4,0.16799564591883265,0.14786931246788151,0.7458240132951501,1.5297723563367436,-0.5620667354360065,740.6,979,84|25|682|393|361
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,59,4,0.05592596057446117,0.1411702315927083,0.5100245144008632,-2.959093495289971,-0.5620667354360065,610.0,980,564|489|931|827|108
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,60,4,0.2201408319159971,0.036840119136103015,0.6580356826922821,0.5850708310200177,-0.5620667354360065,481.8,756,467|81|174|337|492
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,61,4,0.05331674215127575,0.20157323623900067,0.5579203115682598,-2.6753763164205,-0.5620667354360065,590.6,922,903|44|509|981|472
0_0_0_10_14_32,-22.0,50,0,1,5,10,1,0,5,random_valid,62,4,0.05000635482473022,0.16257534650979844,0.518609471769468,1.3702772936209326,-0.5620667354360065,620.0,975,420|210|996|391|60
