dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
real_low2,,53,0,0,0,10,3,0,7,random_valid,22,0,0.14435020267059104,0.16646892905440863,0.4152149455770132,2.8364049855085787,-0.15872825952967728,549.4285714285714,938,663|67|694|431|500|954|483
real_low2,,53,0,0,0,10,3,0,7,random_valid,23,0,0.12602507163294013,0.1048700645138196,0.24888580248278808,-1.7552124930600528,-0.15872825952967728,491.85714285714283,1021,799|93|698|203|236|416|137
real_low2,,53,0,0,0,10,3,0,7,random_valid,24,0,0.01737673818794687,0.00863199390278431,0.43445086140049943,-1.6095198876946486,-0.15872825952967728,513.8571428571429,837,125|608|480|207|197|467|822
real_low2,,53,0,0,0,10,3,0,7,random_valid,25,0,0.15173241696429485,0.15422410397471514,0.45830361164412103,-1.428554335767094,-0.15872825952967728,530.7142857142857,860,472|718|843|246|407|1017|464
real_low2,,53,0,0,0,10,3,0,7,random_valid,26,0,0.16268097243680973,0.15972788341599037,0.41016057710887327,-1.3319371343142472,-0.15872825952967728,583.5714285714286,987,49|828|69|363|630|354|332
real_low2,,53,0,0,0,10,3,0,7,random_valid,27,0,0.17118326793282546,0.17417160782150898,0.5498669491149826,-2.3824574993174243,-0.15872825952967728,504.57142857142856,845,392|122|603|862|127|485|466
real_low2,,53,0,0,0,10,3,0,7,random_valid,28,0,0.029190972263283675,0.02693702860760713,0.6043439764821809,-1.9515141087102814,-0.15872825952967728,601.0,919,347|357|762|994|520|847|430
real_low2,,53,0,0,0,10,3,0,7,random_valid,29,0,0.2698323991512644,0.36899863935839455,0.44990859328127336,-0.43937822565461326,-0.15872825952967728,526.7142857142857,888,216|921|797|31|698|419|356
real_low2,,53,0,0,0,10,3,0,7,random_valid,30,0,0.39911422271682667,0.398556488687068,0.4049450217518758,-0.07591351542723679,-0.15872825952967728,339.0,553,659|759|636|650|874|323|852
real_low2,,53,0,0,0,10,3,0,7,random_valid,31,0,0.07203568704719396,0.08617960899868879,0.2753293919588433,-1.4699617078183143,-0.15872825952967728,413.57142857142856,854,285|637|486|87|808|1010|675
real_low2,,53,0,0,0,10,3,0,7,random_valid,32,0,0.1032509181167532,0.174899983409817,0.35363654839807984,-2.3379829145216693,-0.15872825952967728,437.0,848,982|411|904|389|145|376|980
real_low2,,53,0,0,0,10,3,0,7,random_valid,33,0,0.17758711557873338,0.06834484361729638,0.40073185893625035,1.4392895803729662,-0.15872825952967728,461.85714285714283,840,886|632|95|602|239|955|758
real_low2,,53,0,0,0,10,3,0,7,random_valid,34,0,0.38524659939226613,0.41851319597818565,0.5038831440098294,2.982097590873982,-0.15872825952967728,525.8571428571429,1016,323|475|853|294|379|322|592
real_low2,,53,0,0,0,10,3,0,7,random_valid,35,0,0.1861685499416986,0.2503914841644364,0.42708823390481343,1.0206150407439623,-0.15872825952967728,444.42857142857144,1010,790|570|128|960|490|324|502
real_low2,,53,0,0,0,10,3,0,7,random_valid,36,0,0.061375351772924726,0.035138723396976226,0.5171893663002748,-2.7198509012162546,-0.15872825952967728,359.0,878,484|760|986|622|586|976|414
real_low2,,53,0,0,0,10,3,0,7,random_valid,37,0,0.0630303549042544,0.10250165958957966,0.5037711010456798,-0.790574084903851,-0.15872825952967728,538.5714285714286,843,711|438|477|671|238|520|630
real_low2,,53,0,0,0,10,3,0,7,random_valid,38,0,0.08709098616095758,0.046655336020022316,0.39293223263933474,0.5697347672973434,-0.15872825952967728,556.1428571428571,911,832|573|1002|770|143|671|771
real_low2,,53,0,0,0,10,3,0,7,random_valid,39,0,0.040204411624911986,0.06603101669174062,0.40328787875249306,1.5497092391762202,-0.15872825952967728,379.2857142857143,754,772|456|926|958|496|640|438
real_low2,,53,0,0,0,10,3,0,7,random_valid,40,0,0.03623042154488688,0.06050741496142412,0.5565029607645701,1.8917034601918523,-0.15872825952967728,334.85714285714283,720,936|916|85|36|931|709|490
real_low2,,53,0,0,0,10,3,0,7,random_valid,41,0,0.2217862760447716,0.24858694044666726,0.3752668855976008,1.3963486019494784,-0.15872825952967728,508.42857142857144,975,205|814|986|629|865|853|812
real_low2,,53,0,0,0,10,3,0,7,random_valid,42,0,0.04159084094664917,0.016087326279542645,0.5486786876820766,2.9222869423555533,-0.15872825952967728,520.0,996,645|714|167|883|936|924|14
real_low2,,53,0,0,0,10,3,0,7,random_valid,43,0,0.12656431434494148,0.1251801269291546,0.43165186758794244,0.7368978618744912,-0.15872825952967728,433.2857142857143,878,689|760|661|785|816|186|640
real_low2,,53,0,0,0,10,3,0,7,random_valid,44,0,0.12970430139667782,0.2350214623129511,0.4175661331034066,1.316601070591573,-0.15872825952967728,377.57142857142856,928,842|1002|402|754|174|976|276
real_low2,,53,0,0,0,10,3,0,7,random_valid,45,0,0.04637849703914073,0.1477581817147994,0.41555223879923386,-2.865543506581659,-0.15872825952967728,527.8571428571429,862,10|556|297|750|113|957|852
real_low2,,53,0,0,0,10,3,0,7,random_valid,46,0,0.04869430927511796,0.017658227929642487,0.5575446867267061,3.0066352928302607,-0.15872825952967728,380.57142857142856,738,184|772|459|485|487|400|295
real_low2,,53,0,0,0,10,3,0,7,random_valid,47,0,0.09559795686931742,0.12335893461161812,0.4714378626664201,-2.1447485116159752,-0.15872825952967728,508.0,989,102|941|671|450|428|538|773
real_low2,,53,0,0,0,10,3,0,7,random_valid,48,0,0.046910708572198735,0.04607510917865573,0.5739765215730275,1.5635116965266267,-0.15872825952967728,501.0,752,74|416|301|588|509|687|732
real_low2,,53,0,0,0,10,3,0,7,random_valid,49,0,0.12913923919805717,0.04981301492500865,0.3671124304592868,-2.8302705600195086,-0.15872825952967728,406.85714285714283,684,974|281|743|473|474|709|996
real_low2,,53,0,0,0,10,3,0,7,random_valid,50,0,0.254925350692912,0.4435483880342583,0.7167242024385094,-0.5421298525965299,-0.15872825952967728,592.0,945,754|427|966|614|917|645|235
real_low2,,53,0,0,0,10,3,0,7,random_valid,51,0,0.08234072487258802,0.11637331679869749,0.32624512234529657,1.9438460768489447,-0.15872825952967728,510.14285714285717,933,638|856|931|785|475|902|687
real_low2,,53,0,0,0,10,3,0,7,random_valid,52,0,0.15346710253205598,0.10351017728076548,0.23822709670907544,3.0235049629252027,-0.15872825952967728,617.1428571428571,918,566|724|316|257|184|331|287
real_low2,,53,0,0,0,10,3,0,7,random_valid,53,0,0.07007265384738989,0.05456119537563429,0.5223359598289378,-2.132479660637836,-0.15872825952967728,642.8571428571429,942,540|864|755|808|1015|419|458
real_low2,,53,0,0,0,10,3,0,7,random_valid,54,0,0.006180045032972343,0.0060473967211478845,0.6150812194686678,1.5635116965266267,-0.15872825952967728,244.57142857142858,531,734|51|845|405|648|369|424
real_low2,,53,0,0,0,10,3,0,7,random_valid,55,0,0.6277826595215249,0.6152051634178479,0.6361569527134499,-0.06211105807683026,-0.15872825952967728,516.7142857142857,998,73|854|822|550|605|678|865
real_low2,,53,0,0,0,10,3,0,7,random_valid,56,0,0.04583395734838142,0.03817383620245709,0.5335546930907276,-0.8549855525390821,-0.15872825952967728,491.7142857142857,1021,14|427|517|746|716|416|305
real_low2,,53,0,0,0,10,3,0,7,random_valid,57,0,0.026608079432912598,0.06411053010958565,0.4417782827125949,-1.3626092617595953,-0.15872825952967728,574.5714285714286,978,467|635|428|94|584|379|896
real_low2,,53,0,0,0,10,3,0,7,random_valid,58,0,0.04998802653006603,0.016202825206314202,0.42642305999166996,0.7230954045240847,-0.15872825952967728,335.42857142857144,682,932|820|691|334|1009|55|642
real_low2,,53,0,0,0,10,3,0,7,random_valid,59,0,0.0680425718390851,0.07612810637371202,0.42289556664951905,-2.49747797723748,-0.15872825952967728,476.42857142857144,1014,879|801|661|510|137|32|972
real_low2,,53,0,0,0,10,3,0,7,random_valid,60,0,0.03544008288139913,0.02046596446102222,0.4097939285649591,-2.8118672835522998,-0.15872825952967728,564.2857142857143,965,435|556|493|577|678|912|512
real_low2,,53,0,0,0,10,3,0,7,random_valid,61,0,0.08251664208503721,0.08415461617742306,0.5455486122140658,-2.448402573324923,-0.15872825952967728,303.14285714285717,492,556|468|542|864|416|650|174
real_low2,,53,0,0,0,10,3,0,7,random_valid,62,0,0.21502623311255267,0.11329578814999999,0.32982654296197883,0.2982864394060116,-0.15872825952967728,402.0,906,866|497|153|497|82|113|36
real_low2,,53,0,0,0,10,3,0,7,random_valid,63,0,0.01447562493201854,0.022334950285075598,0.5494058828352272,-0.8289142442105359,-0.15872825952967728,609.0,1011,642|73|266|314|541|149|561
real_low2,,53,0,1,7,10,3,0,7,gt,0,0,0.849122247887021,0.9997368385175519,0.9997368385175522,-0.2001356315808973,-0.2001356315808973,1.0,1,468|89|713|865|92|645|426
real_low2,,53,0,1,7,10,3,0,7,hard,0,0,0.849122247887021,0.9997368385175519,0.9997368385175522,-0.2001356315808973,-0.2001356315808973,1.0,1,468|89|713|865|92|645|426
real_low2,,53,0,1,7,10,3,0,7,random_valid,0,0,0.04195819593675537,0.04437841825082402,0.44219944917649434,-1.0022117642767534,-0.2001356315808973,651.1428571428571,916,364|242|440|914|614|350|16
real_low2,,53,0,1,7,10,3,0,7,random_valid,1,0,0.05597570219728772,0.021058107360885436,0.5106965000048208,-2.124811628776499,-0.2001356315808973,445.0,992,460|514|61|388|429|569|680
real_low2,,53,0,1,7,10,3,0,7,random_valid,2,0,0.0010501730440986956,0.03571796635346711,0.473157022490865,-0.9101953819407087,-0.2001356315808973,671.5714285714286,974,674|990|587|474|957|899|656
real_low2,,53,0,1,7,10,3,0,7,random_valid,3,0,0.12133340785088498,0.193936782707169,0.3848870790715106,1.6263895577895902,-0.2001356315808973,705.1428571428571,949,800|148|502|244|930|524|618
real_low2,,53,0,1,7,10,3,0,7,random_valid,4,0,0.39741905670877703,0.5636027869341359,0.6283995526231578,-0.38876921536978903,-0.2001356315808973,546.7142857142857,903,861|865|353|30|255|542|214
real_low2,,53,0,1,7,10,3,0,7,random_valid,5,0,0.1194733456441678,0.1339370256943063,0.5886911154012793,-2.1999583410176022,-0.2001356315808973,375.14285714285717,862,401|556|780|473|671|203|84
real_low2,,53,0,1,7,10,3,0,7,random_valid,6,0,0.000783875914919673,0.02257284832916135,0.45996496170954065,1.675464961702147,-0.2001356315808973,636.8571428571429,976,56|830|992|429|916|861|749
real_low2,,53,0,1,7,10,3,0,7,random_valid,7,0,0.3617815320790367,0.25610354873870694,0.49683750043509683,-1.9775854170388276,-0.2001356315808973,509.7142857142857,977,980|132|857|988|517|107|208
real_low2,,53,0,1,7,10,3,0,7,random_valid,8,0,0.06744827769406399,0.023234771807270033,0.4469884087162284,1.3580084426427934,-0.2001356315808973,519.7142857142857,994,933|425|996|55|504|620|955
real_low2,,53,0,1,7,10,3,0,7,random_valid,9,0,0.10141020692712092,0.11274510293618098,0.2620586483277474,1.267525666679016,-0.2001356315808973,561.7142857142857,913,45|0|229|667|188|134|116
real_low2,,53,0,1,7,10,3,0,7,random_valid,10,0,0.27836109873377474,0.20148332863318683,0.3509433213585689,0.33816020508496436,-0.2001356315808973,568.5714285714286,939,491|890|531|324|886|859|85
real_low2,,53,0,1,7,10,3,0,7,random_valid,11,0,0.04922416153738426,0.08455029264980254,0.540546847975317,1.8257583861843543,-0.2001356315808973,553.2857142857143,909,577|587|800|139|598|230|75
real_low2,,53,0,1,7,10,3,0,7,random_valid,12,0,0.3283991614149338,0.3924269124886903,0.3965191159495509,-0.16179547227421187,-0.2001356315808973,562.5714285714286,985,485|379|538|306|696|921|470
real_low2,,53,0,1,7,10,3,0,7,random_valid,13,0,0.129041872886209,0.2683218479865398,0.3930195180624998,-0.5390626398519953,-0.2001356315808973,499.42857142857144,709,334|128|64|354|876|424|1014
real_low2,,53,0,1,7,10,3,0,7,random_valid,14,0,0.061808864586758085,0.142172972932269,0.3729036093147892,-1.7552124930600528,-0.2001356315808973,435.14285714285717,885,828|573|787|70|592|944|299
real_low2,,53,0,1,7,10,3,0,7,random_valid,15,0,0.03956471232665781,0.025259715163554755,0.4362711889794675,-1.2261182946277958,-0.2001356315808973,371.85714285714283,698,332|155|613|354|866|670|211
real_low2,,53,0,1,7,10,3,0,7,random_valid,16,0,0.08011421430556039,0.17687928695060223,0.43815864002431437,-0.766036382947572,-0.2001356315808973,524.1428571428571,1007,907|802|749|47|360|28|910
real_low2,,53,0,1,7,10,3,0,7,random_valid,17,0,0.2343075410477593,0.1461580704407977,0.4103644830149086,2.7735271242456143,-0.2001356315808973,573.8571428571429,1020,839|844|765|85|158|130|254
real_low2,,53,0,1,7,10,3,0,7,random_valid,18,0,0.12981867967094132,0.11209954404606777,0.5822945646813621,1.1341019122917508,-0.2001356315808973,377.85714285714283,688,191|514|759|877|394|38|608
real_low2,,53,0,1,7,10,3,0,7,random_valid,19,0,0.15140757007052946,0.09328278452014872,0.5111218118433689,1.6555280788626714,-0.2001356315808973,610.5714285714286,982,270|5|813|362|604|320|887
real_low2,,53,0,1,7,10,3,0,7,random_valid,20,0,0.10992649093102465,0.05340873139051466,0.4956360491148968,-0.9623379985978007,-0.2001356315808973,338.85714285714283,689,534|340|228|258|180|842|1022
real_low2,,53,0,1,7,10,3,0,7,random_valid,21,0,0.2852951422212767,0.3729445392213181,0.3886538474470993,-0.3274249604790924,-0.2001356315808973,388.0,940,649|637|720|35|812|650|483
real_low2,,53,0,1,7,10,3,0,7,random_valid,22,0,0.20898913914705447,0.24089293316611432,0.3464998285742165,-2.060400161141268,-0.2001356315808973,641.1428571428571,967,251|185|864|250|592|95|954
real_low2,,53,0,1,7,10,3,0,7,random_valid,23,0,0.04170763603213548,0.004908292447332328,0.31244844281837664,-2.6784435291650346,-0.2001356315808973,480.57142857142856,789,696|869|273|262|4|854|719
real_low2,,53,0,1,7,10,3,0,7,random_valid,24,0,0.4930562938176257,0.24349215641159758,0.6130730492996039,0.2016692379531646,-0.2001356315808973,567.2857142857143,969,499|288|183|238|658|317|563
real_low2,,53,0,1,7,10,3,0,7,random_valid,25,0,0.1831682860932407,0.1941329719318638,0.4084129553663547,-1.387146963715874,-0.2001356315808973,408.42857142857144,809,28|766|390|95|576|905|285
real_low2,,53,0,1,7,10,3,0,7,random_valid,26,0,0.0005903757062451572,0.029736571780678216,0.37717131856507524,2.7413213904279985,-0.2001356315808973,457.7142857142857,937,627|508|954|898|119|888|215
real_low2,,53,0,1,7,10,3,0,7,random_valid,27,0,0.19034882492046,0.0962165955477628,0.43283357564660374,-1.9883206616446993,-0.2001356315808973,475.14285714285717,846,416|44|415|439|901|932|79
real_low2,,53,0,1,7,10,3,0,7,random_valid,28,0,0.027626571713451578,0.03694411188930401,0.2962077595394918,-1.141769944153088,-0.2001356315808973,633.0,978,929|996|679|693|240|200|968
real_low2,,53,0,1,7,10,3,0,7,random_valid,29,0,0.11123580030657733,0.08815218356699789,0.2677092564862482,-2.8900812085379375,-0.2001356315808973,385.85714285714283,1017,1022|668|642|945|948|363|819
real_low2,,53,0,1,7,10,3,0,7,random_valid,30,0,0.26257144756061324,0.1663084048165177,0.29856334495056475,0.17866514236915343,-0.2001356315808973,822.0,1017,599|435|432|291|776|282|513
real_low2,,53,0,1,7,10,3,0,7,random_valid,31,0,0.10205370700603988,0.1735750788862707,0.4404130436187404,1.2322527201168656,-0.2001356315808973,413.57142857142856,814,213|296|295|287|160|882|362
real_low2,,53,0,1,7,10,3,0,7,random_valid,32,0,0.18075110310946063,0.23055917009361995,0.5020361462268468,2.8134008899245675,-0.2001356315808973,543.8571428571429,983,947|809|348|977|888|238|435
real_low2,,53,0,1,7,10,3,0,7,random_valid,33,0,0.2747391950145363,0.17866158757514158,0.3600898956314987,0.30288725852281395,-0.2001356315808973,661.1428571428571,970,953|427|368|469|854|318|775
real_low2,,53,0,1,7,10,3,0,7,random_valid,34,0,0.2672559120748686,0.26986171977447376,0.2707422759283613,-0.14339219580700302,-0.2001356315808973,437.7142857142857,947,869|859|919|648|697|666|328
real_low2,,53,0,1,7,10,3,0,7,random_valid,35,0,0.17590923239403944,0.14366712383771293,0.259446430596295,0.5007224805453099,-0.2001356315808973,648.0,993,0|395|345|116|680|688|179
real_low2,,53,0,1,7,10,3,0,7,random_valid,36,0,0.368420172008711,0.3335780426589286,0.36961716269781286,-0.03143893063148173,-0.2001356315808973,394.85714285714283,841,995|401|7|180|371|822|566
real_low2,,53,0,1,7,10,3,0,7,random_valid,37,0,0.22959868691601593,0.26709813385913905,0.5102686845441737,-1.428554335767094,-0.2001356315808973,391.85714285714283,833,509|666|493|432|56|1|807
real_low2,,53,0,1,7,10,3,0,7,random_valid,38,0,0.4377650991685684,0.3380133845407654,0.46711150228616066,0.1740643232523511,-0.2001356315808973,501.14285714285717,847,865|480|85|311|1000|934|294
real_low2,,53,0,1,7,10,3,0,7,random_valid,39,0,0.05525657259402745,0.026391981319383744,0.309169114117465,0.6356798413048423,-0.2001356315808973,574.8571428571429,876,785|98|853|1007|24|792|590
real_low2,,53,0,1,7,10,3,0,7,random_valid,40,0,0.08331526739907695,0.1501574269411298,0.388834430674108,-1.175509284342971,-0.2001356315808973,315.0,608,321|76|319|786|942|793|539
real_low2,,53,0,1,7,10,3,0,7,random_valid,41,0,0.09703903661776611,0.10337789317748768,0.4590167646766601,-2.304243574331786,-0.2001356315808973,536.5714285714286,885,829|48|925|75|978|100|828
real_low2,,53,0,1,7,10,3,0,7,random_valid,42,0,0.033172701113394945,0.01830972985913053,0.6214002229743819,2.8640099002093917,-0.2001356315808973,379.85714285714283,570,344|14|838|510|454|920|518
real_low2,,53,0,1,7,10,3,0,7,random_valid,43,0,0.0324372416513445,0.011073688850275059,0.4540174781172584,2.1401476924991734,-0.2001356315808973,413.85714285714283,668,265|83|768|827|934|492|95
real_low2,,53,0,1,7,10,3,0,7,random_valid,44,0,0.19300277666888793,0.23348179913506767,0.5083141966588829,-2.364054222850215,-0.2001356315808973,554.4285714285714,852,893|871|1018|556|678|445|340
real_low2,,53,0,1,7,10,3,0,7,random_valid,45,0,0.33263954697901726,0.3558274749800731,0.3575511029725989,-0.2584126737270589,-0.2001356315808973,344.42857142857144,751,956|31|324|316|617|537|599
real_low2,,53,0,1,7,10,3,0,7,random_valid,46,0,0.07931975120553157,0.027083331778715698,0.3856679533386001,0.6786208197283297,-0.2001356315808973,620.1428571428571,1007,1023|584|537|435|882|12|460
real_low2,,53,0,1,7,10,3,0,7,random_valid,47,0,0.11036806773718945,0.035427340549888615,0.5236527198622845,2.6094312424130015,-0.2001356315808973,391.42857142857144,914,416|670|608|586|478|400|284
real_low2,,53,0,1,7,10,3,0,7,random_valid,48,0,0.08074387295366381,0.09849426210837835,0.31696623878512525,2.998967260968924,-0.2001356315808973,471.2857142857143,916,350|672|618|194|420|684|298
real_low2,,53,0,1,7,10,3,0,7,random_valid,49,0,0.1031832933108882,0.08745289510728663,0.5749306544659543,2.767392698756545,-0.2001356315808973,530.8571428571429,904,1012|840|607|368|449|293|8
real_low2,,53,0,1,7,10,3,0,7,random_valid,50,0,0.097855320410805,0.03152804616089946,0.33085409745114225,-2.344117340010739,-0.2001356315808973,576.7142857142857,1006,129|411|247|873|775|675|221
real_low2,,53,0,1,7,10,3,0,7,random_valid,51,0,0.03987989935309641,0.01757546036256886,0.3171487137921471,2.6922459865154416,-0.2001356315808973,586.0,910,312|670|801|2|905|307|48
real_low2,,53,0,1,7,10,3,0,7,random_valid,52,0,0.030266660545682507,0.05750088910509952,0.6037678381949717,-3.0940508560495035,-0.2001356315808973,564.2857142857143,873,850|665|842|335|309|788|304
real_low2,,53,0,1,7,10,3,0,7,random_valid,53,0,0.18903715824439715,0.20409444037107516,0.3306246723848028,1.630990376906393,-0.2001356315808973,424.42857142857144,997,476|592|919|547|79|546|751
real_low2,,53,0,1,7,10,3,0,7,random_valid,54,0,0.07732927974020075,0.08349862358306614,0.31222440730373263,-2.203025553762137,-0.2001356315808973,228.28571428571428,441,433|412|455|95|90|970|130
real_low2,,53,0,1,7,10,3,0,7,random_valid,55,0,0.1746360268632634,0.23749319972095512,0.4709574574208827,-3.138525440845258,-0.2001356315808973,479.14285714285717,799,141|801|621|992|9|376|864
real_low2,,53,0,1,7,10,3,0,7,random_valid,56,0,0.39689453004737685,0.4675533796297732,0.46897438009267534,-0.2323413653985127,-0.2001356315808973,632.7142857142857,963,291|823|70|69|486|854|267
real_low2,,53,0,1,7,10,3,0,7,random_valid,57,0,0.08247232857648565,0.1146475441992145,0.3715481372685668,2.778127943362416,-0.2001356315808973,639.2857142857143,962,182|683|151|6|508|954|777
real_low2,,53,0,1,7,10,3,0,7,random_valid,58,0,0.11302242530453176,0.14046658961948535,0.35055774596014283,1.035951104466637,-0.2001356315808973,620.7142857142857,991,519|699|365|507|173|761|515
real_low2,,53,0,1,7,10,3,0,7,random_valid,59,0,0.10884943219855513,0.21692160632040233,0.3258224224775828,-0.5267937888738561,-0.2001356315808973,627.8571428571429,1014,90|556|539|180|327|947|282
real_low2,,53,0,1,7,10,3,0,7,random_valid,60,0,0.26977604244540243,0.3805965110097331,0.4058182596345599,1.1663076461093667,-0.2001356315808973,545.5714285714286,788,313|804|448|391|25|357|814
real_low2,,53,0,1,7,10,3,0,7,random_valid,61,0,0.2800764120100451,0.2451398601071881,0.445922562672216,2.572624689478584,-0.2001356315808973,537.2857142857143,977,604|924|272|926|790|0|90
real_low2,,53,0,1,7,10,3,0,7,random_valid,62,0,0.11215221815315513,0.0583178559164533,0.40875181187007265,-2.1570173625941145,-0.2001356315808973,495.57142857142856,1010,385|756|218|2|113|460|367
real_low2,,53,0,1,7,10,3,0,7,random_valid,63,0,0.09752962472526053,0.08533109811968421,0.47938516421813715,0.9761404559482081,-0.2001356315808973,285.0,679,17|808|16|905|103|303|408
real_low2,,53,0,2,14,10,3,0,7,gt,0,0,0.779469808727149,0.9998398157636981,0.9998398157636981,-0.24614382274891966,-0.24614382274891966,1.0,1,765|1023|597|562|827|890|174
real_low2,,53,0,2,14,10,3,0,7,hard,0,0,0.779469808727149,0.9998398157636981,0.9998398157636981,-0.24614382274891966,-0.24614382274891966,1.0,1,765|1023|597|562|827|890|174
real_low2,,53,0,2,14,10,3,0,7,random_valid,0,0,0.08686825658299421,0.08105071149836336,0.38231280638656084,0.9592707858532661,-0.24614382274891966,752.4285714285714,971,604|474|1005|273|283|92|347
real_low2,,53,0,2,14,10,3,0,7,random_valid,1,0,0.16160390687152942,0.11715939637338683,0.27211909551277785,-1.908573130286794,-0.24614382274891966,489.0,843,712|791|308|546|259|737|489
