branch_dimension,branch_covariance_count,branch_snapshots,branch_diagonal_cv,branch_mean_abs_correlation,branch_max_abs_correlation,pair_dimension,pair_covariance_count,pair_snapshots,pair_diagonal_cv,pair_mean_abs_correlation,pair_max_abs_correlation,dataset,snr_db,seed,packet_index,cfo_int,cfo_frac,offpacket_windows,branch_gls_active,branch_gate_diagonal_cv,branch_gate_mean_abs_correlation,min_branch_correlation,min_branch_diagonal_cv
4,1024,128,0.051475070234043185,0.08422635166486098,0.24838345003359003,2,1024,128,0.07959643674254885,0.07888930069004069,0.22618728978034736,collector_low2_cr47,-26.0,44,0,-26,0.020865176277223365,128,1,0.00797529856635485,0.09097080826553543,0.05,0.05
4,1024,128,0.051699447748043505,0.08424665126314143,0.2504385000671387,2,1024,128,0.07986680330510862,0.07883733429223641,0.21610456275839565,collector_low2_cr47,-26.0,44,1,-25,-0.020838894605293777,128,1,0.012512109247542268,0.09035287440112827,0.05,0.05
4,1024,128,0.05188775947574039,0.0843259082395316,0.24907033603059073,2,1024,128,0.07980681729314199,0.0791218364475639,0.22528008398209337,collector_low2_cr47,-26.0,44,3,-25,-0.09652737627074924,128,1,0.012523303493982407,0.09067626793000767,0.05,0.05
4,1024,128,0.051932472914449315,0.08441227740311183,0.24548980129371964,2,1024,128,0.07948387061827439,0.07942560801084572,0.22116935904192633,collector_low2_cr47,-26.0,44,4,-26,-0.13591117540953135,128,1,0.009333140657828904,0.08838616751157723,0.05,0.05
4,1024,128,0.05204528837417528,0.08447991438566019,0.24459686254320914,2,1024,128,0.07928534720541758,0.07960431803767791,0.23058302158708935,collector_low2_cr47,-26.0,44,5,-26,-0.17355630584947285,128,1,0.010097999765801361,0.08808438059209706,0.05,0.05
4,1024,128,0.05215221077260709,0.08454496774315334,0.24266386294976916,2,1024,128,0.07909159459371533,0.0797808453496931,0.24129936748384176,collector_low2_cr47,-26.0,44,6,-26,-0.21083172214856852,128,1,0.010864726026081016,0.08794856691578268,0.05,0.05
4,1024,128,0.05223383014398872,0.0845800826466051,0.24095568232901857,2,1024,128,0.07902857621494991,0.07997667009579139,0.24994757148572694,collector_low2_cr47,-26.0,44,7,-26,-0.24509886588014693,128,1,0.011508171140316955,0.08797184676812264,0.05,0.05
4,1024,128,0.052292686705203206,0.08458384465783711,0.2392199981780874,2,1024,128,0.07902175793037301,0.08017357943769074,0.2578932829073151,collector_low2_cr47,-26.0,44,8,-26,-0.28294710052541827,128,1,0.012083364464749136,0.08815769652998322,0.05,0.05
4,1024,128,0.052275650652652605,0.08451602175461595,0.2336457858093642,2,1024,128,0.07897200792524764,0.08043726050438402,0.2676012013636353,collector_low2_cr47,-26.0,44,10,-26,-0.3552365785641136,128,1,0.012583049547395383,0.08891974536639169,0.05,0.05
4,1024,128,0.052225691610305235,0.08446642229967422,0.23003623637597306,2,1024,128,0.07898046221645065,0.08050926749565421,0.2694587206353155,collector_low2_cr47,-26.0,44,11,-26,-0.38969380390807457,128,1,0.012474752728668647,0.08942936387050061,0.05,0.05
4,1024,128,0.052102070042765465,0.08438567395928018,0.23739321194138147,2,1024,128,0.07884293624580166,0.08047103675998106,0.267713415681656,collector_low2_cr47,-26.0,44,13,-26,-0.4570740662343594,128,1,0.011522785358350704,0.09057935820491488,0.05,0.05
4,1024,128,0.05204702448094982,0.08435112698609297,0.2450279832778679,2,1024,128,0.07883472936556282,0.0804149933605342,0.26412429363920037,collector_low2_cr47,-26.0,44,14,-26,-0.4915443869957818,128,1,0.01064374924522148,0.09119171056662596,0.05,0.05
4,1024,128,0.05204697767976175,0.08431808890244964,0.2570616634091544,2,1024,128,0.07881071994079605,0.08025120621841217,0.2593046368297598,collector_low2_cr47,-26.0,44,15,-26,0.47671432219733795,128,1,0.006824771007857056,0.09677884271182872,0.05,0.05
4,1024,128,0.051987104508596546,0.08429389076381283,0.2626505014049147,2,1024,128,0.07876596327949499,0.08010726322487577,0.25304406309013566,collector_low2_cr47,-26.0,44,16,-26,0.4444897816646357,128,1,0.0072825073824812625,0.09689950624719522,0.05,0.05
4,1024,128,0.05192447664708394,0.08426695954343454,0.2673675858167632,2,1024,128,0.0786878565859377,0.07990078653179858,0.24567405182468802,collector_low2_cr47,-26.0,44,17,-26,0.41274444345505035,128,1,0.007785219255497428,0.09692030236958075,0.05,0.05
