dataset,snr_db,seed,packet_index,block_index,block_symbol_offset,sf,cr,ldro,block_len,hypothesis,trial,hard_errors,raw_coherence,gt_slope_coherence,best_linear_coherence,best_slope_rad_per_symbol,gt_slope_rad_per_symbol,mean_selected_rank,max_selected_rank,selected_bins
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,12,5,0.26733902953802047,0.3087143581020408,0.43309838037849835,-1.7230067592424372,-0.42404216193193944,672.2,965,192|118|941|377|339
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,13,5,0.0060443337705998555,0.029795586508830737,0.8046226263402783,2.6217000933911407,-0.42404216193193944,513.4,888,954|723|168|110|770
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,14,5,0.10023688504725643,0.2816449402736898,0.4217753219845475,-0.8105109677433271,-0.42404216193193944,217.8,595,41|435|128|765|598
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,15,5,0.06590300573918269,0.13485639077902242,0.7467174037848302,1.5037010480081978,-0.42404216193193944,508.6,643,289|77|94|106|57
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,16,5,0.3560267189305212,0.1116802856687369,0.6378927943335794,0.5988732883704242,-0.42404216193193944,256.6,629,809|348|24|374|858
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,17,5,0.12808197882175013,0.33689239927390846,0.44594807670941033,-2.3870583184342262,-0.42404216193193944,393.2,467,96|559|356|225|873
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,18,5,0.11859767011234429,0.1696168682675924,0.40089569038175926,2.480608307142539,-0.42404216193193944,503.6,892,506|749|523|815|216
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,19,5,0.6289093017527692,0.8160838074039042,0.8163281461159063,-0.41023970458153247,-0.42404216193193944,396.4,803,322|907|82|631|459
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,20,5,0.36787629227788954,0.39746091449014653,0.43192119618707864,-1.223051081883261,-0.42404216193193944,596.4,974,337|992|554|452|518
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,21,5,0.16315285880041225,0.06539862415570065,0.5891688335028101,-2.724451720333057,-0.42404216193193944,632.6,915,934|880|65|67|743
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,22,5,0.09284048830319006,0.3324034177424067,0.6799024767873347,-2.2766386596309727,-0.42404216193193944,458.6,1023,663|67|694|431|732
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,23,5,0.12026165567652636,0.3113244569352322,0.447429377289121,2.629368125252478,-0.42404216193193944,594.4,816,799|93|698|203|882
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,24,5,0.21023744776175796,0.3465424625364213,0.37138783975422635,-0.7368978618744912,-0.42404216193193944,494.0,855,125|608|480|207|861
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,25,5,0.0006454630065454633,0.17534007803978907,0.5123091302891044,0.9331994775247203,-0.42404216193193944,439.8,651,472|718|843|246|532
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,26,5,0.19417741038694236,0.2645338501007611,0.5337927458357454,1.5941838239719743,-0.42404216193193944,544.0,665,49|828|69|363|320
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,27,5,0.21614630917622776,0.01788960521309241,0.6971150702278303,0.6924232770787366,-0.42404216193193944,520.6,955,392|122|603|862|560
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,28,5,0.26472512699005946,0.23445728365429827,0.4815285877757642,1.4914321970300577,-0.42404216193193944,448.4,855,347|357|762|994|9
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,29,5,0.2013549604585934,0.024561964136265282,0.4143379572260638,3.1216557707503165,-0.42404216193193944,640.0,1016,216|921|797|31|330
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,30,5,0.27146505147999717,0.37142084317013574,0.42963561186329025,-2.068068193002605,-0.42404216193193944,456.6,585,659|759|636|650|467
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,31,5,0.04155487906941013,0.06850397885718806,0.4827174447712972,1.6892674190525545,-0.42404216193193944,575.8,968,285|637|486|87|244
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,32,5,0.06406285220427398,0.09563579839169195,0.4496692976319836,-1.3794789318545368,-0.42404216193193944,562.2,772,982|411|904|389|83
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,33,5,0.040455065207842304,0.1317548488878754,0.639782768512634,-2.11254277779836,-0.42404216193193944,615.8,884,886|632|95|602|574
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,34,5,0.05365319663643751,0.024785682043834918,0.5910325906082523,2.2014919473898695,-0.42404216193193944,446.4,902,323|475|853|294|536
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,35,5,0.05818977474652562,0.10704589264257018,0.6590472668137982,-2.4438017542081205,-0.42404216193193944,370.6,737,790|570|128|960|55
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,36,5,0.03397474729673155,0.026510460902028014,0.46449492351787275,-2.2858402978645773,-0.42404216193193944,448.2,1019,484|760|986|622|129
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,37,5,0.15677504117374902,0.03557137479715632,0.5488212156327165,0.9516027539919287,-0.42404216193193944,434.8,995,711|438|477|671|606
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,38,5,0.22812952320683091,0.11992192512295068,0.43063071731780234,-2.724451720333057,-0.42404216193193944,565.6,932,832|573|1002|770|754
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,39,5,0.07176825965089366,0.14762613550610587,0.5206077036815329,-2.7535902414061377,-0.42404216193193944,397.8,917,772|456|926|958|975
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,40,5,0.315426955017505,0.26205647501563784,0.3393955428953892,0.24767742912118695,-0.42404216193193944,530.6,913,936|916|85|36|948
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,41,5,0.2995609863088956,0.10756607407893277,0.5363218248835725,0.5421298525965303,-0.42404216193193944,229.6,445,205|814|986|629|603
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,42,5,0.20502133467478087,0.4217950375962956,0.5342037783393858,-0.8841240736121629,-0.42404216193193944,475.6,1009,645|714|167|883|482
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,43,5,0.16462003309576168,0.18540262997517845,0.5528730066479557,1.7337420038483096,-0.42404216193193944,650.2,952,689|760|661|785|680
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,44,5,0.4403349020506991,0.3867726453469634,0.47192980531157397,0.4424454383991483,-0.42404216193193944,263.6,494,842|1002|402|754|555
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,45,5,0.10643826083582986,0.315239422612378,0.516746470020889,-1.0896273274959962,-0.42404216193193944,545.6,1018,10|556|297|750|762
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,46,5,0.0009344615574773831,0.01742797847982604,0.7099900059052566,2.6815107419095696,-0.42404216193193944,566.6,914,184|772|459|485|277
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,47,5,0.1366511380664912,0.11696308672236505,0.5340324666490003,2.121744416031964,-0.42404216193193944,382.4,753,102|941|671|450|693
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,48,5,0.5391759969563608,0.12106572398993917,0.7413691018072166,0.3519626624353709,-0.42404216193193944,634.6,909,74|416|301|588|218
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,49,5,0.08239970849000572,0.01344884819461822,0.44027117130254634,-2.6769099227927673,-0.42404216193193944,614.2,1021,974|281|743|473|310
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,50,5,0.11660374684623344,0.1312383334415518,0.4812689627404439,2.5603558385004446,-0.42404216193193944,436.4,730,754|427|966|614|346
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,51,5,0.23015120864897362,0.10457170044532667,0.4568532816676965,2.143214905243708,-0.42404216193193944,562.0,925,638|856|931|785|83
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,52,5,0.02244849204240529,0.029624906137494536,0.7769760716750393,2.302709967959519,-0.42404216193193944,456.0,846,566|724|316|257|56
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,53,5,0.360780901971731,0.6436592367828305,0.6510065891974156,-0.49152084231170523,-0.42404216193193944,658.6,971,540|864|755|808|614
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,54,5,0.03671773092423394,0.07190346438934125,0.43570893814972217,2.860942687464857,-0.42404216193193944,281.0,392,734|51|845|405|590
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,55,5,0.10398257864594397,0.41159455375741416,0.5306805295746334,-0.7553011383417001,-0.42404216193193944,421.6,584,73|854|822|550|178
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,56,5,0.44075757111828817,0.3105114009504223,0.44412072077252257,0.07591351542723679,-0.42404216193193944,639.4,1009,14|427|517|746|65
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,57,5,0.014159725874952617,0.10661857911620803,0.4172829001305451,-1.3365379534310493,-0.42404216193193944,504.8,858,467|635|428|94|407
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,58,5,0.438520735676858,0.11174360988597853,0.6268974113281403,0.4179077364428698,-0.42404216193193944,475.6,853,932|820|691|334|170
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,59,5,0.0020886199153251662,0.040627789210999646,0.6498221815560034,1.6954018445416237,-0.42404216193193944,372.6,840,879|801|661|510|906
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,60,5,0.1831692781548527,0.1944504352770651,0.6135680370261195,1.3764117191100018,-0.42404216193193944,555.2,988,435|556|493|577|902
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,61,5,0.3703400816412023,0.24433116336382985,0.5291207685525905,2.0205263954623156,-0.42404216193193944,484.6,948,556|468|542|864|49
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,62,5,0.30867214447719166,0.13973047125286206,0.5275863915592369,2.3947263502955636,-0.42404216193193944,361.6,829,866|497|153|497|170
0_0_0_10_14_32,-22.0,53,0,0,0,10,1,0,5,random_valid,63,5,0.20793260315994366,0.44325015257792355,0.5578898670605681,1.2552568157008768,-0.42404216193193944,622.0,1017,642|73|266|314|384
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,gt,0,5,0.5738373053803005,0.9000255954085646,0.9000255954085646,-0.48998723593943794,-0.48998723593943794,81.6,229,468|89|713|865|492
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,hard,0,5,0.059097791478418954,0.037815305035114426,0.7200805968667279,-2.364054222850215,-0.48998723593943794,1.0,1,186|388|618|723|102
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,0,5,0.09194280391167081,0.03230920733124708,0.5317269595705808,-3.0051016864579934,-0.48998723593943794,493.8,995,364|242|440|914|83
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,1,5,0.02154432964435531,0.16268549308444838,0.539023025160042,1.3488068044091888,-0.48998723593943794,559.0,919,460|514|61|388|366
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,2,5,0.004784208328453842,0.09555629349022417,0.7455921863964052,-1.6831329935634844,-0.48998723593943794,533.2,801,674|990|587|474|176
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,3,5,0.08188981205885702,0.2567877905204706,0.5178705253234158,1.124900274058147,-0.48998723593943794,611.0,1012,800|148|502|244|985
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,4,5,0.5868139458056499,0.21410643927527107,0.5945912416535519,0.07131269631043491,-0.48998723593943794,525.0,886,861|865|353|30|784
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,5,5,0.6762971161360513,0.3227456679121899,0.7154511476270893,0.1740643232523511,-0.48998723593943794,371.8,586,401|556|780|473|627
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,6,5,0.1129088011085322,0.4894787683391489,0.5925088253298134,-0.776771627553444,-0.48998723593943794,205.2,563,56|830|992|429|838
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,7,5,0.008931056192261737,0.08611727308991125,0.49145947702571097,1.2077150181605871,-0.48998723593943794,720.8,1018,980|132|857|988|1002
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,8,5,0.11230110769042534,0.40667042724179325,0.4375460190823116,-0.6586839368888535,-0.48998723593943794,580.4,912,933|425|996|55|532
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,9,5,0.2879251424748375,0.11992649216399041,0.5250660913727808,0.7645027765753047,-0.48998723593943794,664.8,917,45|0|229|667|522
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,10,5,0.02997718015406847,0.19347768642717683,0.34738394376475945,-2.1907567027839976,-0.48998723593943794,275.6,621,491|890|531|324|981
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,11,5,0.18878217288993268,0.00841353498317063,0.39013010991735614,0.6188101712099008,-0.48998723593943794,700.2,1018,577|587|800|139|496
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,12,5,0.02791664890272514,0.10032372996664932,0.5308168441895256,-2.4315329032299813,-0.48998723593943794,513.4,993,485|379|538|306|465
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,13,5,0.3434550896835884,0.1616951024982742,0.5432193112290352,0.4455126511436833,-0.48998723593943794,302.6,592,334|128|64|354|37
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,14,5,0.029276630683344775,0.13850167052476803,0.6453973164170561,-3.098651675166306,-0.48998723593943794,537.2,999,828|573|787|70|403
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,15,5,0.16647688273186026,0.05442191600610133,0.6514684052568641,-1.7996870778558078,-0.48998723593943794,637.4,943,332|155|613|354|47
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,16,5,0.40292268095735906,0.061508554573925435,0.5311744924730504,-2.821068921785904,-0.48998723593943794,431.4,866,907|802|749|47|656
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,17,5,0.21129581232780634,0.08968257058520672,0.48775812530356755,0.7982421167651879,-0.48998723593943794,551.6,971,839|844|765|85|184
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,18,5,0.3467029366324957,0.07846951890134589,0.41656611353858725,-2.7811951561069512,-0.48998723593943794,548.4,828,191|514|759|877|64
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,19,5,0.1312615830225259,0.013069916608585553,0.47356527199214,-2.9713623462681102,-0.48998723593943794,352.2,845,270|5|813|362|273
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,20,5,0.023156382688369632,0.23959254788508272,0.5667901549511954,0.914796201057511,-0.48998723593943794,386.0,822,534|340|228|258|973
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,21,5,0.28159794363675916,0.27261875455213663,0.5680087212303312,2.5756919022231184,-0.48998723593943794,589.8,894,649|637|720|35|198
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,22,5,0.0367975740323622,0.1928002719109032,0.6437503172938072,2.3839911056896916,-0.48998723593943794,411.4,654,251|185|864|250|461
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,23,5,0.05246262302399474,0.18681385399682335,0.6070588669900907,-1.5313059627090106,-0.48998723593943794,315.4,771,696|869|273|262|895
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,24,5,0.3268310938915118,0.07688260541256497,0.6639845830354799,2.149349330732778,-0.48998723593943794,229.0,523,499|288|183|238|281
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,25,5,0.336006617440109,0.2689916885039065,0.4292830720996299,-2.2950419360981815,-0.48998723593943794,662.4,873,28|766|390|95|496
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,26,5,0.12111280917614321,0.19248798363367353,0.4745499354283319,-2.6370361571138146,-0.48998723593943794,613.2,846,627|508|954|898|586
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,27,5,0.25729613412193586,0.39399222272753504,0.42868770791428346,-0.7184945854072824,-0.48998723593943794,586.6,800,416|44|415|439|161
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,28,5,0.14930551927973246,0.34751951998051184,0.7007993730911276,-2.597162391434862,-0.48998723593943794,587.0,1010,929|996|679|693|438
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,29,5,0.0870362587523075,0.03850005707960684,0.8646007060518283,-1.4377559740006987,-0.48998723593943794,173.8,252,1022|668|642|945|620
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,30,5,0.4399633453765007,0.4822264623767362,0.5125471420547241,-0.292152013916942,-0.48998723593943794,434.2,572,599|435|432|291|106
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,31,5,0.18266021682505057,0.25446463635970107,0.4569849794284302,2.6247673061356753,-0.48998723593943794,574.0,968,213|296|295|287|1008
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,32,5,0.4570023417935767,0.24093713694720162,0.5785256066852252,1.76901495041046,-0.48998723593943794,513.6,964,947|809|348|977|672
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,33,5,0.008318014299750784,0.18021569357483422,0.7325875549290245,-1.2843953367739573,-0.48998723593943794,414.4,787,953|427|368|469|960
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,34,5,0.26814274018685236,0.21304469038018575,0.31900182921616227,0.5835372246477504,-0.48998723593943794,488.0,920,869|859|919|648|1020
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,35,5,0.09467510423138953,0.27686027047123307,0.38780637731943496,1.218450262766459,-0.48998723593943794,725.4,900,0|395|345|116|671
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,36,5,0.22920182125938537,0.4323242956805153,0.43320988810569394,-0.46238232123862444,-0.48998723593943794,485.8,708,995|401|7|180|300
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,37,5,0.05596922739991194,0.03966291647308384,0.37225163000843325,-2.738254177683464,-0.48998723593943794,573.0,907,509|666|493|432|225
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,38,5,0.01199203150772984,0.054592922003474244,0.5753312027604928,-2.7673926987565447,-0.48998723593943794,463.8,657,865|480|85|311|132
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,39,5,0.3528705437021271,0.285348071259766,0.43561189389017174,-1.7506116739432505,-0.48998723593943794,414.6,931,785|98|853|1007|544
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,40,5,0.03685657143969291,0.043573895970432035,0.7814822310907437,2.0465977037908614,-0.48998723593943794,318.8,925,321|76|319|786|475
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,41,5,0.04017774138265849,0.23217625877389236,0.5448075979852833,2.7903967943405563,-0.48998723593943794,491.6,967,829|48|925|75|12
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,42,5,0.13032164692686737,0.003880028454978291,0.428535539375266,2.1692862135722537,-0.48998723593943794,667.8,871,344|14|838|510|709
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,43,5,0.3370983248813008,0.07838208192679569,0.5068898377390774,0.4976552678007753,-0.48998723593943794,627.2,1013,265|83|768|827|456
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,44,5,0.2709514271921592,0.5444928285363508,0.5495119538833979,-0.5513314908301346,-0.48998723593943794,402.2,942,893|871|1018|556|945
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,45,5,0.13172126041540239,0.2997506327273002,0.5418727635271868,1.7046034827752283,-0.48998723593943794,397.8,911,956|31|324|316|758
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,46,5,0.30097451165565614,0.03826522472580467,0.5603679261116826,0.5973396819981569,-0.48998723593943794,662.4,866,1023|584|537|435|88
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,47,5,0.0645791497165358,0.1418952570830341,0.43370832509004126,-2.7198509012162546,-0.48998723593943794,386.6,675,416|670|608|586|775
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,48,5,0.23620648604339434,0.1449795616091564,0.49240288711089936,0.9608043922255334,-0.48998723593943794,466.4,864,350|672|618|194|573
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,49,5,0.5895191872620412,0.3888028055619207,0.6160871233701245,0.21087087618676925,-0.48998723593943794,635.8,965,1012|840|607|368|376
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,50,5,0.012953341119036624,0.021668830159803507,0.4894995980313386,2.3947263502955636,-0.48998723593943794,470.8,799,129|411|247|873|691
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,51,5,0.29367906398849225,0.10383444072070709,0.5143487560245217,-2.555755019383642,-0.48998723593943794,394.0,617,312|670|801|2|120
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,52,5,0.1199066643720197,0.15158563546409798,0.5968712201273728,-1.3396051661755841,-0.48998723593943794,552.4,925,850|665|842|335|621
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,53,5,0.3409039337327943,0.26279852025463585,0.6812777551878139,2.8640099002093917,-0.48998723593943794,398.4,923,476|592|919|547|673
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,54,5,0.6051898413628497,0.3950064525104477,0.6053048115540056,0.011502047792005587,-0.48998723593943794,521.6,980,433|412|455|95|906
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,55,5,0.09439644236812272,0.2267527598171259,0.6676314254810592,-2.7781279433624166,-0.48998723593943794,592.0,974,141|801|621|992|488
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,56,5,0.19135890878360687,0.029925177054175314,0.6897565841167929,1.1110978167077397,-0.48998723593943794,421.4,902,291|823|70|69|456
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,57,5,0.0067913252679689465,0.07699625751299642,0.46841922555026627,2.975963165384913,-0.48998723593943794,839.0,932,182|683|151|6|519
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,58,5,0.24572015519692036,0.4007083426211621,0.43088199195802296,2.034328852812722,-0.48998723593943794,551.0,907,519|699|365|507|943
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,59,5,0.003737038703160654,0.10841387377269375,0.5269758720810958,1.0543543809338454,-0.48998723593943794,385.0,833,90|556|539|180|288
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,60,5,0.17659436452375613,0.2780431271078952,0.29793403322985945,-0.7859732657870486,-0.48998723593943794,668.4,962,313|804|448|391|805
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,61,5,0.08962741502561285,0.020776903747061447,0.7225826924054805,2.969828739895843,-0.48998723593943794,288.4,434,604|924|272|926|293
0_0_0_10_14_32,-22.0,53,0,1,5,10,1,0,5,random_valid,62,5,0.38303007339961354,0.46505053531849166,0.48920492743792116,-0.33509299234042933,-0.48998723593943794,620.8,981,385|756|218|2|912
