dataset,packet_index,frame_index,event_index,payload_symbol_index,frame_symbol_index,source_start_sample,corrected_start_sample,gt_bin,clean_csv_margin_db,clean_recomputed_margin_db,waveform_source,gt_provenance,noise_covariance_source,noise_window_count,noise_windows_available,raw_noise_power,covariance_sample_count,segment_covariance_sample_count,savaux_bin,gt_match_savaux,savaux_correct,savaux_margin_db,savaux_fix_vs_savaux,savaux_break_vs_savaux,fixed_gls_bin,fixed_gls_correct,fixed_gls_margin_db,fixed_gls_fix_vs_savaux,fixed_gls_break_vs_savaux,segmented_gls_status,colored_ml_bin,colored_ml_correct,colored_ml_margin_db,colored_ml_fix_vs_savaux,colored_ml_break_vs_savaux
0_0_0_10_14_8,0,0,0,0,8,728281,728283,803,21.177893576348957,20.299509455762625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,803,1,1,20.299509455762625,0,0,803,1,21.089367578001802,0,0,insufficient_covariance_samples:12<128,803,1,15.479758069054085,0,0
0_0_0_10_14_8,2,2,2,5,13,5749443,5749445,467,18.066584235731565,16.605249781306522,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,467,1,1,16.605249781306522,0,0,467,1,14.56216728521438,0,0,insufficient_covariance_samples:12<128,467,1,14.912623216807814,0,0
0_0_0_10_14_8,2,2,2,6,14,5753539,5753541,89,17.219652222512643,16.54020200589853,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,89,1,1,16.54020200589853,0,0,89,1,19.10374547740304,0,0,insufficient_covariance_samples:12<128,89,1,15.769619602049765,0,0
0_0_0_10_14_8,2,2,2,7,15,5757635,5757637,713,17.189511071411484,17.92719291308912,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,713,1,1,17.92719291308912,0,0,713,1,14.642646251389937,0,0,insufficient_covariance_samples:12<128,713,1,16.02035498778339,0,0
0_0_0_10_14_8,2,2,2,8,16,5761731,5761733,865,17.337038871473872,17.172825781288537,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,865,1,1,17.172825781288537,0,0,865,1,16.338514354081003,0,0,insufficient_covariance_samples:12<128,865,1,15.709973765961767,0,0
0_0_0_10_14_8,2,2,2,9,17,5765827,5765829,405,18.098562053397835,19.014245554980157,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,405,1,1,19.014245554980157,0,0,405,1,19.630315515690363,0,0,insufficient_covariance_samples:12<128,405,1,16.366995321116352,0,0
0_0_0_10_14_8,2,2,2,10,18,5769923,5769925,765,18.244938077815803,17.66769736005039,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,765,1,1,17.66769736005039,0,0,765,1,17.91416777326964,0,0,insufficient_covariance_samples:12<128,765,1,15.544167519571719,0,0
0_0_0_10_14_8,2,2,2,11,19,5774019,5774021,1023,19.507211566158407,18.91713699670882,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,1023,1,1,18.91713699670882,0,0,1023,1,20.88698148096864,0,0,insufficient_covariance_samples:12<128,1023,1,16.3407039798279,0,0
0_0_0_10_14_8,2,2,2,12,20,5778115,5778117,597,18.04795908727848,19.256001034502056,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,597,1,1,19.256001034502056,0,0,597,1,19.454495706403627,0,0,insufficient_covariance_samples:12<128,597,1,15.2931334951321,0,0
0_0_0_10_14_8,2,2,2,13,21,5782211,5782213,562,20.03926941076971,18.763840890838225,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,562,1,1,18.763840890838225,0,0,562,1,19.401445860983483,0,0,insufficient_covariance_samples:12<128,562,1,14.677016523730265,0,0
0_0_0_10_14_8,2,2,2,14,22,5786307,5786309,478,19.9226802401174,20.114929931052117,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,478,1,1,20.114929931052117,0,0,478,1,23.59757069202031,0,0,insufficient_covariance_samples:12<128,478,1,15.116210137601037,0,0
0_0_0_10_14_8,2,2,2,15,23,5790403,5790405,267,21.575751125554167,21.142374474550362,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,267,1,1,21.142374474550362,0,0,267,1,18.55409948002088,0,0,insufficient_covariance_samples:12<128,267,1,14.931837054814672,0,0
0_0_0_10_14_8,2,2,2,16,24,5794499,5794501,917,23.278174924007565,20.526172782274603,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,917,1,1,20.526172782274603,0,0,917,1,18.962202613663294,0,0,insufficient_covariance_samples:12<128,917,1,16.3548211366086,0,0
0_0_0_10_14_8,2,2,2,17,25,5798595,5798597,656,20.596827041165135,20.838279979864733,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,656,1,1,20.838279979864733,0,0,656,1,22.65441472971872,0,0,insufficient_covariance_samples:12<128,656,1,15.680587719717625,0,0
0_0_0_10_14_8,2,2,2,18,26,5802691,5802693,889,25.330830667428998,24.34746396851624,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,889,1,1,24.34746396851624,0,0,889,1,23.460774863654184,0,0,insufficient_covariance_samples:12<128,889,1,15.158852335956235,0,0
0_0_0_10_14_8,2,2,2,19,27,5806787,5806789,510,21.116550023094682,21.279620793687613,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,510,1,1,21.279620793687613,0,0,510,1,17.456470239954683,0,0,insufficient_covariance_samples:12<128,510,1,15.963584469071874,0,0
0_0_0_10_14_8,2,2,2,20,28,5810883,5810885,860,26.115628439363356,24.200416041266767,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,860,1,1,24.200416041266767,0,0,860,1,25.364013545901308,0,0,insufficient_covariance_samples:12<128,860,1,15.946718173475652,0,0
0_0_0_10_14_8,2,2,2,21,29,5814979,5814981,553,21.70571987826335,19.36756496534002,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,553,1,1,19.36756496534002,0,0,553,1,18.883288008996928,0,0,insufficient_covariance_samples:12<128,553,1,15.29250071236891,0,0
0_0_0_10_14_8,2,2,2,22,30,5819075,5819077,629,20.560246039739415,21.968866858803114,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,629,1,1,21.968866858803114,0,0,629,1,23.250458812637206,0,0,insufficient_covariance_samples:12<128,629,1,16.986395897657616,0,0
0_0_0_10_14_8,2,2,2,23,31,5823171,5823173,759,22.89667632309076,25.51695002590849,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,759,1,1,25.51695002590849,0,0,759,1,22.286159837137397,0,0,insufficient_covariance_samples:12<128,759,1,15.351907590865185,0,0
0_0_0_10_14_8,2,2,2,24,32,5827267,5827269,874,27.996722529437548,26.507616664488012,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,874,1,1,26.507616664488012,0,0,874,1,24.166604572987165,0,0,insufficient_covariance_samples:12<128,874,1,15.666475167614154,0,0
0_0_0_10_14_8,2,2,2,25,33,5831363,5831365,720,23.92178820143642,26.34922037942403,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,720,1,1,26.34922037942403,0,0,720,1,27.124396838577155,0,0,insufficient_covariance_samples:12<128,720,1,16.74790896745691,0,0
0_0_0_10_14_8,2,2,2,26,34,5835459,5835461,314,24.788890977786963,22.509812993520015,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,314,1,1,22.509812993520015,0,0,314,1,22.56154541005085,0,0,insufficient_covariance_samples:12<128,314,1,15.735671558330939,0,0
0_0_0_10_14_8,2,2,2,27,35,5839555,5839557,602,23.65409903032568,21.051793204538342,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,602,1,1,21.051793204538342,0,0,602,1,19.33081851687411,0,0,insufficient_covariance_samples:12<128,602,1,15.740388890655456,0,0
0_0_0_10_14_8,2,2,2,28,36,5843651,5843653,7,26.151969470364463,22.638365594828905,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,7,1,1,22.638365594828905,0,0,7,1,22.01170413921261,0,0,insufficient_covariance_samples:12<128,7,1,16.30869215613635,0,0
0_0_0_10_14_8,2,2,2,29,37,5847747,5847749,610,23.890280971670958,23.185146367218085,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,610,1,1,23.185146367218085,0,0,610,1,23.425006853328508,0,0,insufficient_covariance_samples:12<128,610,1,16.40156581348895,0,0
0_0_0_10_14_8,3,3,3,0,8,8229277,8229279,222,21.768016507556656,21.77823024366646,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,222,1,1,21.77823024366646,0,0,222,1,19.424335314286868,0,0,insufficient_covariance_samples:12<128,222,1,16.60444055688889,0,0
0_0_0_10_14_8,3,3,3,1,9,8233373,8233375,826,21.456370573504717,20.60998860958103,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,826,1,1,20.60998860958103,0,0,826,1,17.17511903849665,0,0,insufficient_covariance_samples:12<128,826,1,16.435103748524647,0,0
0_0_0_10_14_8,3,3,3,2,10,8237469,8237471,871,22.330895068814982,20.633071549189307,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,871,1,1,20.633071549189307,0,0,871,1,23.11427311572657,0,0,insufficient_covariance_samples:12<128,871,1,15.124092580140353,0,0
0_0_0_10_14_8,3,3,3,3,11,8241565,8241567,718,20.83403323227695,21.61532924958535,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,718,1,1,21.61532924958535,0,0,718,1,24.109731953790398,0,0,insufficient_covariance_samples:12<128,718,1,16.858018571194815,0,0
0_0_0_10_14_8,3,3,3,4,12,8245661,8245663,86,19.83406836319779,17.41011068329712,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,86,1,1,17.41011068329712,0,0,86,1,19.090501536049615,0,0,insufficient_covariance_samples:12<128,86,1,14.945291373132703,0,0
0_0_0_10_14_8,3,3,3,5,13,8249757,8249759,467,18.931867835421862,19.85987782447416,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,467,1,1,19.85987782447416,0,0,467,1,16.850932096813363,0,0,insufficient_covariance_samples:12<128,467,1,14.836152397349158,0,0
0_0_0_10_14_8,3,3,3,6,14,8253853,8253855,89,18.854585786962648,17.511556161178316,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,89,1,1,17.511556161178316,0,0,89,1,16.620375369061467,0,0,insufficient_covariance_samples:12<128,89,1,15.054213428297349,0,0
0_0_0_10_14_8,3,3,3,7,15,8257949,8257951,713,18.259415072292978,18.67043466855351,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,713,1,1,18.67043466855351,0,0,713,1,15.216108404715762,0,0,insufficient_covariance_samples:12<128,713,1,16.64124161411648,0,0
0_0_0_10_14_8,3,3,3,8,16,8262045,8262047,865,18.1604788337417,17.312304171087536,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,865,1,1,17.312304171087536,0,0,865,1,15.589094268498314,0,0,insufficient_covariance_samples:12<128,865,1,15.010351483847941,0,0
0_0_0_10_14_8,3,3,3,9,17,8266141,8266143,405,18.29291708539238,18.43784531843884,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,405,1,1,18.43784531843884,0,0,405,1,19.13084740232103,0,0,insufficient_covariance_samples:12<128,405,1,16.011882698222735,0,0
0_0_0_10_14_8,3,3,3,10,18,8270238,8270240,765,16.15494705099249,15.930607027570126,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,765,1,1,15.930607027570126,0,0,765,1,16.205947685707937,0,0,insufficient_covariance_samples:12<128,765,1,15.618847938341208,0,0
0_0_0_10_14_8,3,3,3,11,19,8274334,8274336,1023,18.01143221200318,16.602413957711885,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,1023,1,1,16.602413957711885,0,0,1023,1,18.253195412781345,0,0,insufficient_covariance_samples:12<128,1023,1,16.27537738874227,0,0
0_0_0_10_14_8,3,3,3,12,20,8278430,8278432,597,17.000278245376027,17.814499321964178,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,597,1,1,17.814499321964178,0,0,597,1,18.101213377638118,0,0,insufficient_covariance_samples:12<128,597,1,15.245598255124861,0,0
0_0_0_10_14_8,3,3,3,13,21,8282526,8282528,562,17.802218996517254,16.92467703326384,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,562,1,1,16.92467703326384,0,0,562,1,17.641302256720838,0,0,insufficient_covariance_samples:12<128,562,1,14.768175971984585,0,0
0_0_0_10_14_8,3,3,3,14,22,8286622,8286624,478,18.18935205796689,16.280244009176045,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,478,1,1,16.280244009176045,0,0,478,1,19.75859615164901,0,0,insufficient_covariance_samples:12<128,478,1,15.131788044297403,0,0
0_0_0_10_14_8,3,3,3,15,23,8290718,8290720,267,19.04820437293847,18.238637732353965,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,267,1,1,18.238637732353965,0,0,267,1,16.741651492604056,0,0,insufficient_covariance_samples:12<128,267,1,14.680299520861988,0,0
0_0_0_10_14_8,3,3,3,16,24,8294814,8294816,917,21.477663032888298,19.74981987301222,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,917,1,1,19.74981987301222,0,0,917,1,18.80634154045213,0,0,insufficient_covariance_samples:12<128,917,1,16.133971678423947,0,0
0_0_0_10_14_8,3,3,3,17,25,8298910,8298912,656,18.66662653786713,19.235258895433923,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,656,1,1,19.235258895433923,0,0,656,1,21.30268082764242,0,0,insufficient_covariance_samples:12<128,656,1,15.10064554509039,0,0
0_0_0_10_14_8,3,3,3,18,26,8303006,8303008,889,21.701987239333647,21.326156886226187,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,889,1,1,21.326156886226187,0,0,889,1,20.542935359114857,0,0,insufficient_covariance_samples:12<128,889,1,15.10991821652725,0,0
0_0_0_10_14_8,3,3,3,19,27,8307102,8307104,510,18.840481605071894,17.650511890357024,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,510,1,1,17.650511890357024,0,0,510,1,14.255083670581756,0,0,insufficient_covariance_samples:12<128,510,1,15.776967016391259,0,0
0_0_0_10_14_8,3,3,3,20,28,8311198,8311200,860,21.611447942364855,20.99065681138622,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,860,1,1,20.99065681138622,0,0,860,1,22.10785132445503,0,0,insufficient_covariance_samples:12<128,860,1,15.998919135791825,0,0
0_0_0_10_14_8,3,3,3,21,29,8315294,8315296,553,19.146488004955657,18.250497462453545,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,553,1,1,18.250497462453545,0,0,553,1,17.900013652915533,0,0,insufficient_covariance_samples:12<128,553,1,15.422703547781499,0,0
0_0_0_10_14_8,3,3,3,22,30,8319390,8319392,629,18.776927928136967,20.439997528360294,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,629,1,1,20.439997528360294,0,0,629,1,21.51875618451807,0,0,insufficient_covariance_samples:12<128,629,1,17.06731282440131,0,0
0_0_0_10_14_8,3,3,3,23,31,8323486,8323488,759,22.18643783467587,22.173664786986564,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,759,1,1,22.173664786986564,0,0,759,1,19.89534620937051,0,0,insufficient_covariance_samples:12<128,759,1,15.697625323912073,0,0
0_0_0_10_14_8,3,3,3,24,32,8327582,8327584,874,25.80351602578741,24.78100772912625,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,874,1,1,24.78100772912625,0,0,874,1,24.666009750379978,0,0,insufficient_covariance_samples:12<128,874,1,15.3027397154892,0,0
0_0_0_10_14_8,3,3,3,25,33,8331678,8331680,720,21.840737378119538,20.440634317935423,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,720,1,1,20.440634317935423,0,0,720,1,21.751654753374837,0,0,insufficient_covariance_samples:12<128,720,1,16.770654734007774,0,0
0_0_0_10_14_8,3,3,3,26,34,8335774,8335776,314,20.95990792379295,19.136660707531338,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,314,1,1,19.136660707531338,0,0,314,1,19.09363160518219,0,0,insufficient_covariance_samples:12<128,314,1,16.251328992825815,0,0
0_0_0_10_14_8,3,3,3,27,35,8339870,8339872,602,20.738188363447957,19.772123533269134,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,602,1,1,19.772123533269134,0,0,602,1,18.29114727456697,0,0,insufficient_covariance_samples:12<128,602,1,15.987314447395264,0,0
0_0_0_10_14_8,3,3,3,28,36,8343966,8343968,7,28.98198059696313,26.076721596360898,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,7,1,1,26.076721596360898,0,0,7,1,26.091952079056963,0,0,insufficient_covariance_samples:12<128,7,1,16.08668588747083,0,0
0_0_0_10_14_8,3,3,3,29,37,8348062,8348064,610,22.47940146188935,21.327097269183454,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,610,1,1,21.327097269183454,0,0,610,1,22.272515183644096,0,0,insufficient_covariance_samples:12<128,610,1,16.6008953662836,0,0
0_0_0_10_14_8,4,4,4,0,8,10729364,10729366,803,22.779985946038206,23.13342680055039,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,803,1,1,23.13342680055039,0,0,803,1,23.34335885255104,0,0,insufficient_covariance_samples:12<128,803,1,15.810204216651865,0,0
0_0_0_10_14_8,4,4,4,1,9,10733460,10733462,826,22.553559142142447,21.400270303794336,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,826,1,1,21.400270303794336,0,0,826,1,17.63771018583022,0,0,insufficient_covariance_samples:12<128,826,1,16.747813716793093,0,0
0_0_0_10_14_8,4,4,4,2,10,10737556,10737558,871,20.04642882702148,19.99571903855719,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,871,1,1,19.99571903855719,0,0,871,1,22.400637841264114,0,0,insufficient_covariance_samples:12<128,871,1,14.59873180527525,0,0
0_0_0_10_14_8,4,4,4,3,11,10741652,10741654,718,19.450658750081246,20.108109800576802,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,718,1,1,20.108109800576802,0,0,718,1,22.677062590714193,0,0,insufficient_covariance_samples:12<128,718,1,17.037013059560707,0,0
0_0_0_10_14_8,4,4,4,4,12,10745748,10745750,107,20.993001583577904,18.91112542233668,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,107,1,1,18.91112542233668,0,0,107,1,18.535502737965313,0,0,insufficient_covariance_samples:12<128,107,1,17.085960192222505,0,0
0_0_0_10_14_8,4,4,4,5,13,10749844,10749846,467,18.470802557295308,19.965239096240385,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,467,1,1,19.965239096240385,0,0,467,1,17.401183107429155,0,0,insufficient_covariance_samples:12<128,467,1,14.952055718906633,0,0
0_0_0_10_14_8,4,4,4,6,14,10753940,10753942,89,19.365937580574265,17.528519624100873,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,89,1,1,17.528519624100873,0,0,89,1,16.543513957788445,0,0,insufficient_covariance_samples:12<128,89,1,15.396155227794484,0,0
0_0_0_10_14_8,4,4,4,7,15,10758036,10758038,713,19.103691726846293,19.083159231360703,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,713,1,1,19.083159231360703,0,0,713,1,15.60243615455805,0,0,insufficient_covariance_samples:12<128,713,1,16.54283795369682,0,0
0_0_0_10_14_8,4,4,4,8,16,10762132,10762134,865,17.226221987847016,16.36905714459541,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,865,1,1,16.36905714459541,0,0,865,1,14.767386355590217,0,0,insufficient_covariance_samples:12<128,865,1,15.007168879547539,0,0
0_0_0_10_14_8,4,4,4,9,17,10766228,10766230,405,17.63812227555055,18.693436258012753,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,405,1,1,18.693436258012753,0,0,405,1,19.279033315387203,0,0,insufficient_covariance_samples:12<128,405,1,16.47797483163745,0,0
0_0_0_10_14_8,4,4,4,10,18,10770324,10770326,765,16.463678637901438,16.97779557999614,real_iq,clean header_first raw_fft_bin; packet CRC valid; header and deterministic payload prefix reproduce exactly after byte decode/re-encode,natural_offpacket_same_capture,12,12,2.089750346829455e-06,12,12,765,1,1,16.97779557999614,0,0,765,1,17.069868078727254,0,0,insufficient_covariance_samples:12<128,765,1,15.37255023018539,0,0
